product,price,link,years,kilometraje,created,id,city,state
dodge journey 2.4 se fl,44900000,https://carro.mercadolibre.com.co/mco-1415198211-dodge-journey-se-_jm#position=37&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2014,91480,2024-04-21,1415198211,suba,bogota d.c.
renault duster 2.0 dynamique 4x2,53500000,https://carro.mercadolibre.com.co/mco-1415197917-renault-duster-20-dynamique-2019-_jm#position=38&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2019,48700,2024-04-21,1415197917,kennedy,bogota d.c.
renault logan polar / life 1.6,43900000,https://carro.mercadolibre.com.co/mco-1415300869-renault-logan-expression-16-_jm#position=39&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2020,25000,2024-04-21,1415300869,engativa,bogota d.c.
ford ecosport 2.0 titanium at,75000000,https://carro.mercadolibre.com.co/mco-1415300835-ford-ecosport-20-titanium-at-_jm#position=40&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2020,16800,2024-04-21,1415300835,suba,bogota d.c.
ssangyong kyron 2.3 g23,41000000,https://carro.mercadolibre.com.co/mco-1415236401-ssangyong-kyron-g23-23-_jm#position=41&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2014,99800,2024-04-21,1415236401,engativa,bogota d.c.
mercedes-benz clase gla 1.6 urban,121500000,https://carro.mercadolibre.com.co/mco-1415275177-mercedes-benz-clase-gla-200-16-_jm#position=42&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2020,22128,2024-04-21,1415275177,teusaquillo,bogota d.c.
kia sportage 2.0 vibrant aut,95000000,https://carro.mercadolibre.com.co/mco-1415197565-kia-sportage-vibrant-aut-20-_jm#position=43&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2023,41821,2024-04-21,1415197565,fontibon,bogota d.c.
chevrolet onix 1.4 lt,45000000,https://carro.mercadolibre.com.co/mco-1415287581-chevrolet-onix-14-lt-2019-_jm#position=44&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2019,62127,2024-04-21,1415287581,sabaneta,antioquia
toyota hilux 3.0 vigo,85000000,https://carro.mercadolibre.com.co/mco-1415261677-toyota-hilux-30-vigo-_jm#position=45&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2007,207000,2024-04-21,1415261677,suba,bogota d.c.
renault logan 1.4 entry familier fii,23500000,https://carro.mercadolibre.com.co/mco-1415287163-renault-logan-familier-_jm#position=46&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2013,167103,2024-04-21,1415287163,suba,bogota d.c.
chevrolet n300 1.5 max,46500000,https://carro.mercadolibre.com.co/mco-1415196427-chevrolet-n300-furgon-_jm#position=47&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2016,110930,2024-04-21,1415196427,kennedy,bogota d.c.
volkswagen jetta 1.4 tsi highline,103900000,https://carro.mercadolibre.com.co/mco-2335127236-volkswagen-jetta-highline-14-_jm#position=48&search_layout=grid&type=item&tracking_id=e9954a14-4aab-42a7-8919-04d857da5dd1,2023,3000,2024-04-21,2335127236,fontibon,bogota d.c.
toyota hilux 3.0 srv 169 hp,143500000,https://carro.mercadolibre.com.co/mco-2455750424-toyota-hilux-30-_jm#position=1&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2015,155010,2024-06-18,2455750424,martires,bogota d.c.
toyota corolla cross xe-i hybrid  1.8,125000000,https://carro.mercadolibre.com.co/mco-2455672644-toyota-corolla-cross-xe-i-hybrid-18-4x2-2022-_jm#position=2&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2022,48265,2024-06-18,2455672644,chia,cundinamarca
toyota fortuner 2.4 sr diesel,208000000,https://carro.mercadolibre.com.co/mco-2455659422-toyota-fortuner-24-sr-diesel-2022-_jm#position=3&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2022,19026,2024-06-18,2455659422,medellin,antioquia
honda cr-v 2.4 ex,35000000,https://carro.mercadolibre.com.co/mco-2455762404-honda-crv-ex-24-_jm#position=4&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2006,188104,2024-06-18,2455762404,usaquen,bogota d.c.
renault symbol 1.4 authentique,18000000,https://carro.mercadolibre.com.co/mco-2455697046-renault-symbol-authentique-14-_jm#position=5&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2007,117000,2024-06-18,2455697046,madrid,cundinamarca
renault stepway 1.6 intens mt,65000000,https://carro.mercadolibre.com.co/mco-2455734070-renault-stepway-16-intens-2023-_jm#position=6&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2023,20000,2024-06-18,2455734070,medellin,antioquia
kia niro 1.6 zenith hibrido at,88000000,https://carro.mercadolibre.com.co/mco-2455695204-kia-niro-16-zenith-hibrido-2019-_jm#position=7&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2019,101509,2024-06-18,2455695204,envigado,antioquia
seat ibiza 1.4 mt,34800000,https://carro.mercadolibre.com.co/mco-2455732414-seat-ibiza-_jm#position=8&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2014,81000,2024-06-18,2455732414,suba,bogota d.c.
renault zoe zen,110000000,https://carro.mercadolibre.com.co/mco-2455655078-renault-zoe-electrico-2023-_jm#position=9&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2023,30581,2024-06-18,2455655078,kennedy,bogota d.c.
land rover range rover 2.0 si4,149900000,https://carro.mercadolibre.com.co/mco-2455664856-land-rover-range-rover-20-si4-_jm#position=10&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2018,43000,2024-06-18,2455664856,envigado,antioquia
peugeot 5008 2.0 gt line,105000000,https://carro.mercadolibre.com.co/mco-2455702832-peugeot-5008-gt-line-20-_jm#position=11&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2019,86655,2024-06-18,2455702832,cajica,cundinamarca
land rover range rover evoque 2.0 evoque,125000000,https://carro.mercadolibre.com.co/mco-2455702538-land-rover-range-rover-evoque-20-_jm#position=12&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2017,33000,2024-06-18,2455702538,suba,bogota d.c.
toyota fortuner 2.7l 4x2,87000000,https://carro.mercadolibre.com.co/mco-1439010303-toyota-fortuner-27l-_jm#position=13&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2013,132800,2024-06-18,1439010303,suba,bogota d.c.
kia soul 1.6 ex,53000000,https://carro.mercadolibre.com.co/mco-1439049387-kia-soul-_jm#position=14&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2017,70750,2024-06-18,1439049387,kennedy,bogota d.c.
bmw x5 3.0 xdrive30d,154900000,https://carro.mercadolibre.com.co/mco-1438982865-bmw-x4-xdrive-30d-30-_jm#position=15&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2015,48500,2024-06-18,1438982865,usaquen,bogota d.c.
jeep compass 2.4 4x2 sport,110000000,https://carro.mercadolibre.com.co/mco-1438982717-jeep-compass-24-_jm#position=16&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2021,20553,2024-06-18,1438982717,teusaquillo,bogota d.c.
mazda 3 touring 2.0,93990000,https://carro.mercadolibre.com.co/mco-1438969695-mazda-3-touring-at-20-2022-_jm#position=17&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2022,12000,2024-06-18,1438969695,usaquen,bogota d.c.
chevrolet tracker 1.2 ltz,78000000,https://carro.mercadolibre.com.co/mco-1438981985-chevrolet-tracker-ltz-turbo-12-_jm#position=18&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2021,62400,2024-06-18,1438981985,fontibon,bogota d.c.
hyundai accent 1.4l 4 p,38000000,https://carro.mercadolibre.com.co/mco-1438943225-hyundai-accent-gl-14-_jm#position=19&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2013,116000,2024-06-18,1438943225,suba,bogota d.c.
renault logan 1.4 entry familier fii,31500000,https://carro.mercadolibre.com.co/mco-1438981847-renault-logan-entry-familier-14-_jm#position=20&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2015,70000,2024-06-18,1438981847,ciudad bolivar,bogota d.c.
kia picanto ion xtrem 1.2,33000000,https://carro.mercadolibre.com.co/mco-1438942771-kia-picanto-ion-xtrem-mt-12-2015-_jm#position=21&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2015,65677,2024-06-18,1438942771,barrios unidos,bogota d.c.
mazda 2 1.5 15hm8,34000000,https://carro.mercadolibre.com.co/mco-1438941505-mazda-2-15hm8-mt-15-_jm#position=22&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2011,68300,2024-06-18,1438941505,suba,bogota d.c.
mercedes-benz clase c 1.8,49000000,https://carro.mercadolibre.com.co/mco-1439045057-mercedes-benz-c-180-_jm#position=23&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2007,106000,2024-06-18,1439045057,fontibon,bogota d.c.
chevrolet cruze 1.8 ls at,28500000,https://carro.mercadolibre.com.co/mco-1438966631-chevrolet-cruze-18-ls-at-2011-_jm#position=24&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2011,153800,2024-06-18,1438966631,medellin,antioquia
toyota prado tx-l 3.0,170000000,https://carro.mercadolibre.com.co/mco-1439018291-toyota-prado-tx-l-at-3-0-2014-_jm#position=25&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2014,105328,2024-06-18,1439018291,santa fe,bogota d.c.
ssangyong rexton w 270xdi,65000000,https://carro.mercadolibre.com.co/mco-1438966433-ssangyong-rexton-w-270xdi-at-27-2014-_jm#position=26&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2014,114700,2024-06-18,1438966433,chapinero,bogota d.c.
kia optima hibrido,105000000,https://carro.mercadolibre.com.co/mco-1438973065-kia-optima-20-hibrido-_jm#position=27&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2020,61041,2024-06-18,1438973065,cota,cundinamarca
chevrolet tracker 1.8 lt,51000000,https://carro.mercadolibre.com.co/mco-2455428240-chevrolet-tracker-lt-_jm#position=28&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2016,60000,2024-06-18,2455428240,suba,bogota d.c.
land rover range rover 2.0 si4,97000000,https://carro.mercadolibre.com.co/mco-2455401926-land-rover-range-rover-evoque-si4-_jm#position=29&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2012,34120,2024-06-18,2455401926,suba,bogota d.c.
renault clio 1.2 style u,27500000,https://carro.mercadolibre.com.co/mco-2455414290-renault-clio-12-style-u-_jm#position=30&search_layout=grid&type=item&tracking_id=d7a439c6-d9e0-4207-b9c6-f3073f9aee9d,2016,103000,2024-06-18,2455414290,suba,bogota d.c.
nissan versa 1.6 sense,54000000,https://carro.mercadolibre.com.co/mco-1441614681-nissan-versa-16-sense-_jm#position=1&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2020,34700,2024-06-24,1441614681,chapinero,bogota d.c.
volkswagen gol 1.6 comfortline msi,36900000,https://carro.mercadolibre.com.co/mco-1441606091-volkswagen-gol-16-comfortline-msi-_jm#position=2&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2017,76000,2024-06-24,1441606091,suba,bogota d.c.
renault logan 1.6 expression,23500000,https://carro.mercadolibre.com.co/mco-2469352440-renault-logan-16-expression-_jm#position=3&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2008,105000,2024-06-24,2469352440,usaquen,bogota d.c.
jeep grand cherokee 3.6 limited 4x4,126000000,https://carro.mercadolibre.com.co/mco-2469360720-jeep-grand-cherokee-36-limited-4x4-_jm#position=4&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2019,19850,2024-06-24,2469360720,suba,bogota d.c.
volkswagen jetta 1.4 sportline,82500000,https://carro.mercadolibre.com.co/mco-2469319800-volkswagen-jetta-14-sportline-_jm#position=5&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2020,42500,2024-06-24,2469319800,usaquen,bogota d.c.
volkswagen polo 1.6 msi comfortline,64000000,https://carro.mercadolibre.com.co/mco-1441547151-volkswagen-polo-16-msi-comfortline-_jm#position=6&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2022,25800,2024-06-24,1441547151,usaquen,bogota d.c.
suzuki vitara 1.6 live,69500000,https://carro.mercadolibre.com.co/mco-2469013810-suzuki-vitara-16-live-_jm#position=7&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2020,39500,2024-06-24,2469013810,suba,bogota d.c.
nissan leaf leaf,96000000,https://carro.mercadolibre.com.co/mco-1441406489-nissan-leaf-electrico-_jm#position=8&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2020,30529,2024-06-24,1441406489,usaquen,bogota d.c.
volkswagen jetta 2.0 comfortline,54000000,https://carro.mercadolibre.com.co/mco-1441392393-volkswagen-jetta-comfortline-20-_jm#position=9&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2017,67200,2024-06-24,1441392393,usaquen,bogota d.c.
bmw z4 2.0 sdrive20i,94993000,https://carro.mercadolibre.com.co/mco-1441322273-bmw-z4-20-sdrive-20i-_jm#position=10&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2013,31000,2024-06-24,1441322273,chapinero,bogota d.c.
jeep cherokee 3.2 longitude,75000000,https://carro.mercadolibre.com.co/mco-1441309121-jeep-cherokee-32-longitude-2015-_jm#position=11&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2015,101600,2024-06-24,1441309121,teusaquillo,bogota d.c.
volkswagen nivus 1.0 comfortline,78900000,https://carro.mercadolibre.com.co/mco-1441378619-volkswagen-nivus-comfortline-10-_jm#position=12&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2021,15600,2024-06-24,1441378619,usaquen,bogota d.c.
renault duster 2.0 dynamique 4x2,57900000,https://carro.mercadolibre.com.co/mco-1441321437-renault-duster-dynamique-20-4x2-_jm#position=13&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2019,43400,2024-06-24,1441321437,fontibon,bogota d.c.
volkswagen gol 1.6 trendline,46700000,https://carro.mercadolibre.com.co/mco-2468012812-volkswagen-gol-trendline-16-_jm#position=14&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2020,18000,2024-06-24,2468012812,kennedy,bogota d.c.
mazda cx-30 2.0 grand touring lx at hibrido ligero - mhev,133000000,https://carro.mercadolibre.com.co/mco-2468000078-mazda-cx30-grand-touring-lx-20-_jm#position=15&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2024,5000,2024-06-24,2468000078,suba,bogota d.c.
mazda bt-50 2.2 b22cs7 4x2,39900000,https://carro.mercadolibre.com.co/mco-2467948314-mazda-bt50-b22cs7-22-_jm#position=16&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2008,228000,2024-06-24,2467948314,usaquen,bogota d.c.
mazda 2 1.5 touring sedan,61600000,https://carro.mercadolibre.com.co/mco-1441345583-mazda-2-touring-15-_jm#position=17&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2019,36500,2024-06-24,1441345583,suba,bogota d.c.
chevrolet optra 1.6 advance,20000000,https://carro.mercadolibre.com.co/mco-2467948116-chevrolet-optra-16-advance-2010-_jm#position=18&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2010,121860,2024-06-24,2467948116,puente aranda,bogota d.c.
hyundai accent 1.4 gls mecanico,23000000,https://carro.mercadolibre.com.co/mco-2467973978-hyundai-accent-14-gls-2008-_jm#position=19&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2008,178746,2024-06-24,2467973978,medellin,antioquia
chevrolet tracker 1.8 ls at,57000000,https://carro.mercadolibre.com.co/mco-1441307233-chevrolet-tracker-ls-at-18-_jm#position=20&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2018,55500,2024-06-24,1441307233,suba,bogota d.c.
volkswagen fox 1.6 xtreme,48000000,https://carro.mercadolibre.com.co/mco-1441331019-volkswagen-fox-extreme-16-_jm#position=21&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2020,24000,2024-06-24,1441331019,usaquen,bogota d.c.
kia grand pregio 3.0 gs,68000000,https://carro.mercadolibre.com.co/mco-2468010042-kia-pregio-grand-gs-2012-_jm#position=22&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2012,256496,2024-06-24,2468010042,san cristobal sur,bogota d.c.
volkswagen tiguan 2.0 elegance emotion,145000000,https://carro.mercadolibre.com.co/mco-2467959904-volkswagen-tiguan-elegance-20-_jm#position=23&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2022,11300,2024-06-24,2467959904,usaquen,bogota d.c.
suzuki swift 1.2 dzire,43000000,https://carro.mercadolibre.com.co/mco-2467945538-suzuki-swift-dzire-mt-12-_jm#position=24&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2023,38300,2024-06-24,2467945538,suba,bogota d.c.
mazda cx-3 2.0 grand touring at,74000000,https://carro.mercadolibre.com.co/mco-1441303557-mazda-cx-3-20-grand-touring-_jm#position=25&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2019,61432,2024-06-24,1441303557,barrios unidos,bogota d.c.
hyundai accent 1.6 advance,53000000,https://carro.mercadolibre.com.co/mco-2467995416-hyundai-accent-16-advance-2022-_jm#position=26&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2022,62800,2024-06-24,2467995416,rafael uribe uribe,bogota d.c.
chevrolet captiva 2.4 sport 182 hp,34000000,https://carro.mercadolibre.com.co/mco-1441290107-chevrolet-captiva-24-sport-at-2016-_jm#position=27&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2016,72000,2024-06-24,1441290107,kennedy,bogota d.c.
nissan versa v-drive at 1600cc 6ab abs,62000000,https://carro.mercadolibre.com.co/mco-1441315857-nissan-versa-v-drive-_jm#position=28&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2023,13155,2024-06-24,1441315857,fontibon,bogota d.c.
renault logan 1.6 expression,20000000,https://carro.mercadolibre.com.co/mco-2467969492-renault-logan-16-expression-_jm#position=29&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2010,102000,2024-06-24,2467969492,suba,bogota d.c.
ford f-350 5.8,38500000,https://carro.mercadolibre.com.co/mco-2468006942-ford-f-350-_jm#position=30&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,1999,200000,2024-06-24,2468006942,engativa,bogota d.c.
chevrolet sonic 1.6 lt 5 p,37000000,https://carro.mercadolibre.com.co/mco-2467969216-chevrolet-sonic-lt-16-_jm#position=31&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2016,52900,2024-06-24,2467969216,fontibon,bogota d.c.
volkswagen jetta 2.0 trendline 4 p 114 hp,42000000,https://carro.mercadolibre.com.co/mco-2468006588-volkswagen-nuevo-jetta-20-_jm#position=32&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2014,51000,2024-06-24,2468006588,usaquen,bogota d.c.
jeep compass 2.4 4x2 longitud aut,80000000,https://carro.mercadolibre.com.co/mco-1441315051-jeep-compass-longitude-24-_jm#position=33&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2019,25000,2024-06-24,1441315051,usaquen,bogota d.c.
dodge journey 2.7 sxt,40000000,https://carro.mercadolibre.com.co/mco-1441340341-dodge-journey-27-sxt-_jm#position=34&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2010,71000,2024-06-24,1441340341,suba,bogota d.c.
bmw serie 3 2.0 320i f30 sportline,89000000,https://carro.mercadolibre.com.co/mco-1441289071-bmw-320-i-sportline-20-_jm#position=35&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2017,79000,2024-06-24,1441289071,usaquen,bogota d.c.
mercedes-benz c200 1.8 classic,44000000,https://carro.mercadolibre.com.co/mco-1441288887-mercedes-benz-c-200-kompressor-classic-18-_jm#position=36&search_layout=grid&type=item&tracking_id=dce3175b-e093-466e-aff3-7cce24d23712,2008,88000,2024-06-24,1441288887,usaquen,bogota d.c.
